Nitecore 650mAh fuse bipassed
time (ms), rpm, mA, V
5517, 20242, 625.00, 8.07,
5529, 20242, 631.25, 8.07,
5541, 20270, 615.00, 8.06,
5552, 20161, 616.25, 8.06,
5563, 20242, 618.75, 8.07,
5574, 20270, 611.25, 8.06,
5585, 20297, 617.50, 8.06,
5596, 20325, 627.50, 8.07,
5607, 20270, 613.75, 8.06,
5619, 20325, 613.75, 8.07,
5632, 20325, 612.50, 8.06,
5643, 20325, 621.25, 8.06,
5655, 20325, 617.50, 8.07,
5667, 20297, 616.25, 8.07,
5679, 20352, 621.25, 8.06,
5691, 20325, 612.50, 8.07,
5703, 20352, 617.50, 8.07,
5715, 20352, 613.75, 8.07,
5727, 20270, 615.00, 8.07,
5739, 20352, 587.50, 8.07,
5751, 20325, 525.00, 8.25,
5762, 20188, 0.00, 8.26,
5773, 20188, 0.00, 8.26,
5784, 20053, 0.00, 8.26,
5795, 20026, 0.00, 8.26,
5806, 19920, 0.00, 8.27,
5817, 19841, 0.00, 8.27,
5828, 19762, 0.00, 8.27,
5839, 19685, 0.00, 8.27,
5850, 19607, 0.00, 8.27,
5861, 19531, 0.00, 8.27,
5872, 19455, 0.00, 8.27,
5883, 19379, 0.00, 8.27,
5894, 19280, 0.00, 8.27,
5905, 19206, 0.00, 8.27,
5916, 19132, 0.00, 8.27,
5927, 19083, 0.00, 8.27,
5938, 18987, 0.00, 8.27,
5949, 18915, 0.00, 8.27,
5960, 18796, 0.00, 8.27,
5971, 18726, 0.00, 8.27,
5982, 18656, 0.00, 8.27,
5993, 18587, 0.00, 8.27,
6004, 18472, 0.00, 8.27,
6016, 18427, 0.00, 8.27,
6028, 18359, 0.00, 8.27,
6040, 18270, 0.00, 8.27,
6051, 18181, 0.00, 8.27,
6062, 18050, 0.00, 8.27,
6073, 18050, 0.00, 8.27,
6084, 17942, 0.00, 8.27,
6095, 17899, 0.00, 8.27,
6106, 17921, 0.00, 8.27,
6117, 17772, 0.00, 8.27,
6128, 17647, 0.00, 8.27,
6139, 17605, 0.00, 8.27,
6150, 17543, 0.00, 8.27,
6161, 17462, 0.00, 8.27,
6173, 17361, 0.00, 8.27,
6185, 17301, 0.00, 8.27,
6196, 17261, 0.00, 8.27,
6207, 17142, 0.00, 8.27,
6218, 17045, 0.00, 8.27,
6230, 17026, 0.00, 8.27,
6242, 16891, 0.00, 8.27,
6253, 16853, 0.00, 8.27,
6264, 16778, 0.00, 8.27,
6275, 16703, 0.00, 8.28,
6287, 16611, 0.00, 8.27,
6299, 16592, 0.00, 8.27,
6311, 16483, 0.00, 8.27,
6322, 16393, 0.00, 8.28,
6333, 16357, 0.00, 8.28,
6344, 16268, 0.00, 8.27,
6356, 16181, 0.00, 8.28,
6367, 16129, 0.00, 8.28,
6378, 16077, 0.00, 8.28,
6389, 15991, 0.00, 8.28,
6401, 15923, 0.00, 8.28,
6413, 15873, 0.00, 8.28,
6425, 15772, 0.00, 8.28,
6436, 15641, 0.00, 8.28,
6447, 15641, 0.00, 8.27,
6458, 15576, 0.00, 8.28,
6470, 15527, 0.00, 8.28,
6482, 15432, 0.00, 8.28,
6493, 15384, 0.00, 8.28,
6504, 15306, 0.00, 8.28,
6515, 15228, 0.00, 8.28,
6526, 15136, 1.25, 8.28,
6537, 15045, 0.00, 8.28,
6548, 15030, 0.00, 8.28,
6559, 14970, 0.00, 8.28,
6571, 14925, 0.00, 8.28,
6583, 14778, 0.00, 8.28,
6594, 14778, 0.00, 8.28,
6605, 14677, 0.00, 8.28,
6616, 14634, 0.00, 8.28,
6628, 14548, 0.00, 8.28,
6640, 14520, 0.00, 8.28,
6652, 14423, 0.00, 8.28,
6663, 14340, 0.00, 8.28,
6674, 14312, 0.00, 8.28,
6685, 14258, 0.00, 8.28,
6696, 14177, 0.00, 8.28,
6707, 14150, 0.00, 8.28,
6718, 14005, 0.00, 8.28,
6729, 13992, 0.00, 8.28,
6742, 13914, 0.00, 8.28,
6754, 13876, 0.00, 8.28,
6766, 13799, 0.00, 8.28,
6777, 13723, 0.00, 8.28,
6788, 13686, 0.00, 8.28,
6799, 13611, 0.00, 8.28,
6810, 13562, 0.00, 8.28,
6821, 13489, 0.00, 8.28,
6832, 13416, 0.00, 8.28,
6843, 13357, 0.00, 8.28,
6854, 13309, 0.00, 8.28,
6865, 13239, 0.00, 8.28,
6876, 13204, 0.00, 8.28,
6887, 13146, 0.00, 8.28,
6898, 13066, 0.00, 8.28,
6909, 13020, 0.00, 8.28,
6920, 12987, 0.00, 8.28,
6931, 12886, 0.00, 8.28,
6943, 12853, 0.00, 8.28,
6956, 12787, 0.00, 8.28,
6968, 12711, 1.25, 8.28,
6979, 12668, 0.00, 8.28,
6990, 12594, 0.00, 8.28,
7001, 12510, 0.00, 8.28,
7013, 12489, 0.00, 8.28,
7025, 12417, 0.00, 8.28,
7036, 12366, 0.00, 8.28,
7047, 12274, 0.00, 8.28,
7058, 12274, 0.00, 8.28,
7069, 12195, 0.00, 8.28,
7081, 12106, 0.00, 8.28,
7092, 12096, 0.00, 8.28,
7103, 12048, 0.00, 8.28,
7114, 11971, 0.00, 8.28,
7127, 11923, 0.00, 8.28,
