time (ms), rpm, mA, V
7174, 14807, 428.75, 5.91,
7185, 14792, 430.00, 5.91,
7196, 14749, 430.00, 5.91,
7207, 14792, 427.50, 5.91,
7218, 14807, 431.25, 5.91,
7229, 14822, 435.00, 5.90,
7240, 14822, 435.00, 5.91,
7251, 14822, 423.75, 5.91,
7263, 14836, 421.25, 5.90,
7275, 14836, 433.75, 5.92,
7286, 14822, 426.25, 5.91,
7298, 14836, 423.75, 5.92,
7310, 14792, 415.00, 5.91,
7321, 14792, 417.50, 5.91,
7333, 14851, 422.50, 5.91,
7345, 14866, 421.25, 5.91,
7357, 14851, 421.25, 5.92,
7368, 14851, 428.75, 5.91,
7379, 14866, 422.50, 5.91,
7390, 14836, 423.75, 5.91,
7401, 14880, 428.75, 5.91,
7412, 14880, 426.25, 5.91,
7424, 14880, 425.00, 5.91,
7435, 14895, 423.75, 5.91,
7446, 14895, 430.00, 5.92,
7457, 14910, 423.75, 5.92,
7468, 14910, 416.25, 5.92,
7480, 14895, 413.75, 5.92,
7491, 14910, 421.25, 5.91,
7502, 14880, 426.25, 5.91,
7513, 14925, 416.25, 5.91,
7524, 14910, 420.00, 5.92,
7535, 14940, 421.25, 5.91,
7546, 14940, 422.50, 5.91,
7557, 14940, 425.00, 5.92,
7568, 14925, 426.25, 5.93,
7579, 14940, 413.75, 5.92,
7590, 14940, 413.75, 5.91,
7602, 14925, 386.25, 6.15,
7613, 14866, 0.00, 6.16,
7625, 14807, 0.00, 6.16,
7638, 14734, 0.00, 6.17,
7650, 14662, 0.00, 6.17,
7662, 14591, 0.00, 6.17,
7674, 14520, 0.00, 6.18,
7685, 14520, 0.00, 6.18,
7696, 14381, 0.00, 6.18,
7707, 14340, 0.00, 6.18,
7718, 14245, 0.00, 6.18,
7730, 14204, 0.00, 6.18,
7742, 14150, 0.00, 6.18,
7754, 14071, 0.00, 6.19,
7767, 13953, 0.00, 6.19,
7779, 13940, 0.00, 6.19,
7791, 13876, 0.00, 6.19,
7803, 13799, 0.00, 6.19,
7814, 13748, 0.00, 6.19,
7825, 13661, 0.00, 6.19,
7836, 13611, 0.00, 6.19,
7847, 13574, 0.00, 6.19,
7858, 13513, 0.00, 6.20,
7869, 13440, 0.00, 6.20,
7880, 13368, 0.00, 6.20,
7891, 13321, 0.00, 6.20,
7903, 13286, 0.00, 6.20,
7915, 13204, 0.00, 6.20,
7927, 13134, 0.00, 6.20,
7938, 13089, 0.00, 6.20,
7949, 13043, 0.00, 6.20,
7960, 12964, 0.00, 6.20,
7971, 12919, 0.00, 6.20,
7983, 12842, 0.00, 6.20,
7995, 12787, 0.00, 6.20,
8007, 12733, 0.00, 6.20,
8018, 12679, 0.00, 6.21,
8029, 12647, 0.00, 6.21,
8040, 12562, 0.00, 6.21,
8051, 12510, 0.00, 6.21,
8064, 12427, 0.00, 6.21,
8076, 12376, 0.00, 6.21,
8088, 12305, 0.00, 6.21,
8100, 12254, 0.00, 6.21,
8111, 12205, 0.00, 6.21,
8122, 12135, 0.00, 6.21,
8133, 12096, 0.00, 6.21,
8144, 12038, 0.00, 6.21,
8155, 11980, 0.00, 6.21,
8167, 11942, 0.00, 6.21,
8179, 11838, 0.00, 6.21,
8192, 11820, 0.00, 6.21,
8204, 11755, 0.00, 6.21,
8216, 11673, 0.00, 6.21,
8228, 11655, 0.00, 6.21,
8239, 11565, 0.00, 6.21,
8250, 11485, 0.00, 6.21,
8261, 11476, 0.00, 6.21,
8272, 11424, 0.00, 6.22,
8283, 11372, 0.00, 6.22,
8294, 11329, 0.00, 6.22,
8305, 11278, 0.00, 6.22,
8316, 11219, 0.00, 6.22,
8328, 11169, 0.00, 6.22,
8340, 11102, 0.00, 6.22,
8352, 11045, 0.00, 6.22,
8363, 11005, 1.25, 6.22,
8374, 10940, 0.00, 6.22,
8385, 10901, 0.00, 6.22,
8396, 10814, 0.00, 6.22,
8408, 10791, 0.00, 6.22,
8420, 10737, 0.00, 6.22,
8432, 10676, 0.00, 6.22,
8444, 10645, 0.00, 6.22,
8455, 10585, 0.00, 6.22,
8466, 10541, 0.00, 6.22,
8477, 10489, 0.00, 6.22,
8488, 10431, 0.00, 6.22,
8500, 10380, 0.00, 6.22,
8512, 10281, 0.00, 6.22,
8524, 10266, 0.00, 6.22,
8535, 10245, 0.00, 6.22,
8546, 10169, 0.00, 6.22,
8557, 10128, 0.00, 6.22,
8568, 10073, 0.00, 6.22,
8580, 10026, 1.25, 6.22,
8592, 9966, 0.00, 6.22,
8603, 9914, 0.00, 6.23,
8614, 9848, 0.00, 6.23,
8625, 9829, 0.00, 6.23,
8636, 9778, 0.00, 6.23,
8647, 9727, 0.00, 6.23,
8658, 9677, 0.00, 6.23,
8669, 9646, 0.00, 6.23,
8681, 9596, 0.00, 6.23,
8693, 9541, 0.00, 6.23,
8704, 9487, 0.00, 6.23,
8715, 9433, 0.00, 6.23,
8726, 9410, 0.00, 6.23,
8737, 9357, 0.00, 6.23,
8748, 9305, 0.00, 6.23,
8759, 9287, 0.00, 6.23,
8770, 9219, 0.00, 6.23,
8781, 9146, 0.00, 6.23,
8792, 9113, 0.00, 6.23,
8803, 9090, 0.00, 6.23,
8814, 9036, 0.00, 6.23,
8825, 8965, 0.00, 6.23,
8836, 8955, 0.00, 6.23,
8847, 8886, 0.00, 6.23,
8858, 8870, 1.25, 6.23,
8869, 8823, 0.00, 6.23,
8880, 8761, 1.25, 6.23,
8891, 8731, 0.00, 6.23,
8902, 8675, 0.00, 6.23,
8913, 8650, 0.00, 6.23,
8924, 8595, 0.00, 6.23,
8935, 8537, 0.00, 6.23,
8946, 8508, 0.00, 6.23,
8957, 8450, 0.00, 6.23,
8968, 8422, 0.00, 6.23,
8979, 8365, 0.00, 6.23,
8990, 8361, 0.00, 6.23,
9001, 8282, 0.00, 6.23,
9012, 8255, 0.00, 6.24,
9023, 8183, 0.00, 6.23,
9034, 8169, 0.00, 6.23,
9047, 8112, 0.00, 6.23,
9059, 8051, 0.00, 6.24,
9071, 8025, 0.00, 6.23,
9082, 7953, 0.00, 6.24,
9093, 7944, 0.00, 6.24,
9104, 7865, 0.00, 6.24,
9115, 7849, 0.00, 6.24,
9126, 7772, 0.00, 6.24,
9137, 7763, 0.00, 6.24,
