time (ms), rpm, mA, V
7957, 9946, 0.00, 5.54,
7969, 9900, 0.00, 5.54,
7980, 9874, 0.00, 5.54,
7991, 9855, 0.00, 5.54,
8002, 9797, 0.00, 5.54,
8014, 9740, 0.00, 5.54,
8025, 9696, 0.00, 5.54,
8036, 9640, 0.00, 5.54,
8047, 9609, 0.00, 5.54,
8058, 9566, 0.00, 5.54,
8069, 9517, 0.00, 5.54,
8080, 9463, 0.00, 5.54,
8091, 9439, 0.00, 5.54,
8103, 9386, 0.00, 5.54,
8114, 9316, 0.00, 5.54,
8125, 9253, 0.00, 5.55,
8136, 9253, 0.00, 5.54,
8148, 9202, 0.00, 5.54,
8159, 9146, 0.00, 5.54,
8170, 9079, 0.00, 5.54,
8181, 9074, 0.00, 5.54,
8193, 8960, 0.00, 5.54,
8205, 8949, 0.00, 5.54,
8216, 8902, 0.00, 5.54,
8227, 8875, 0.00, 5.54,
8238, 8823, 0.00, 5.54,
8250, 8792, 0.00, 5.54,
8262, 8741, 0.00, 5.54,
8273, 8685, 0.00, 5.54,
8284, 8675, 0.00, 5.54,
8295, 8605, 0.00, 5.54,
8307, 8527, 0.00, 5.54,
8320, 8527, 0.00, 5.54,
8331, 8469, 0.00, 5.54,
8342, 8393, 0.00, 5.54,
8353, 8384, 0.00, 5.54,
8365, 8333, 0.00, 5.54,
8377, 8296, 0.00, 5.54,
8388, 8250, 0.00, 5.54,
8399, 8169, 0.00, 5.54,
8410, 8161, 0.00, 5.55,
8422, 8103, 0.00, 5.54,
8434, 8077, 0.00, 5.54,
8446, 8017, 1.25, 5.54,
8457, 7987, 0.00, 5.54,
8468, 7915, 0.00, 5.54,
8479, 7907, 0.00, 5.54,
8492, 7828, 0.00, 5.55,
8504, 7824, 0.00, 5.54,
8516, 7767, 0.00, 5.55,
8527, 7696, 0.00, 5.54,
8538, 7676, 1.25, 5.55,
8549, 7653, 0.00, 5.54,
8560, 7571, 0.00, 5.54,
8571, 7560, 0.00, 5.54,
8582, 7533, 0.00, 5.54,
8593, 7470, 0.00, 5.54,
8605, 7440, 0.00, 5.55,
8617, 7363, 0.00, 5.54,
8628, 7352, 0.00, 5.54,
8639, 7324, 0.00, 5.55,
8650, 7260, 0.00, 5.54,
8663, 7235, 0.00, 5.54,
8675, 7163, 0.00, 5.54,
8687, 7142, 1.25, 5.54,
8699, 7082, 0.00, 5.54,
8710, 7052, 0.00, 5.55,
8721, 7019, 0.00, 5.54,
8732, 6989, 0.00, 5.55,
8744, 6925, 0.00, 5.55,
8755, 6896, 0.00, 5.54,
8766, 6883, 0.00, 5.55,
8777, 6802, 0.00, 5.55,
8788, 6772, 0.00, 5.54,
8799, 6741, 0.00, 5.55,
8810, 6711, 0.00, 5.54,
8821, 6678, 0.00, 5.55,
8832, 6610, 0.00, 5.54,
8843, 6590, 0.00, 5.54,
8854, 6550, 1.25, 5.55,
8865, 6518, 0.00, 5.55,
8876, 6499, 0.00, 5.55,
8887, 6423, 0.00, 5.55,
8898, 6385, 0.00, 5.54,
8909, 6350, 0.00, 5.55,
8920, 6337, 0.00, 5.55,
8931, 6291, 0.00, 5.55,
8942, 6263, 0.00, 5.55,
8954, 6195, 0.00, 5.54,
8965, 6162, 0.00, 5.55,
8976, 6129, 0.00, 5.54,
8987, 6095, 0.00, 5.55,
8998, 6065, 0.00, 5.54,
9009, 6028, 0.00, 5.55,
9020, 5992, 0.00, 5.55,
9031, 5971, 0.00, 5.55,
9042, 5919, 0.00, 5.55,
9053, 5852, 0.00, 5.55,
9064, 5836, 0.00, 5.54,
9075, 5793, 0.00, 5.54,
9088, 5758, 0.00, 5.55,
9100, 5723, 0.00, 5.55,
9111, 5703, 0.00, 5.55,
9122, 5634, 0.00, 5.55,
9133, 5626, 0.00, 5.55,
9145, 5578, 0.00, 5.55,
