time (ms), rpm, mA, V
7851, 13774, 0.00, 6.61,
7863, 13774, 0.00, 6.61,
7875, 13661, 0.00, 6.61,
7887, 13611, 0.00, 6.61,
7898, 13489, 0.00, 6.61,
7909, 13464, 0.00, 6.61,
7920, 13416, 0.00, 6.61,
7931, 13380, 0.00, 6.61,
7943, 13274, 1.25, 6.61,
7955, 13262, 0.00, 6.61,
7967, 13192, 0.00, 6.61,
7980, 13146, 0.00, 6.61,
7992, 13066, 0.00, 6.61,
8004, 13009, 0.00, 6.61,
8016, 12953, 0.00, 6.61,
8027, 12853, 0.00, 6.61,
8038, 12842, 0.00, 6.62,
8049, 12798, 0.00, 6.62,
8060, 12744, 1.25, 6.61,
8072, 12679, 0.00, 6.61,
8084, 12636, 0.00, 6.62,
8096, 12562, 0.00, 6.61,
8107, 12520, 0.00, 6.61,
8118, 12479, 0.00, 6.61,
8129, 12396, 0.00, 6.62,
8140, 12355, 1.25, 6.62,
8152, 12264, 0.00, 6.61,
8164, 12244, 0.00, 6.62,
8176, 12175, 0.00, 6.62,
8188, 12126, 0.00, 6.62,
8199, 12077, 0.00, 6.62,
8210, 12028, 0.00, 6.62,
8221, 11971, 0.00, 6.62,
8232, 11885, 0.00, 6.62,
8244, 11867, 1.25, 6.62,
8256, 11773, 0.00, 6.62,
8268, 11755, 0.00, 6.62,
8279, 11673, 0.00, 6.62,
8290, 11655, 0.00, 6.62,
8301, 11609, 0.00, 6.62,
8312, 11538, 0.00, 6.62,
8324, 11511, 0.00, 6.62,
8336, 11432, 0.00, 6.62,
8348, 11372, 0.00, 6.62,
8360, 11337, 0.00, 6.62,
8371, 11295, 0.00, 6.62,
8382, 11252, 0.00, 6.62,
8393, 11185, 0.00, 6.62,
8404, 11127, 0.00, 6.62,
8416, 11078, 0.00, 6.62,
8428, 11021, 0.00, 6.62,
8440, 10964, 0.00, 6.62,
8451, 10932, 0.00, 6.62,
8462, 10869, 0.00, 6.62,
8473, 10838, 0.00, 6.62,
8484, 10791, 0.00, 6.62,
8496, 10737, 0.00, 6.62,
8508, 10668, 0.00, 6.62,
8520, 10638, 0.00, 6.62,
8532, 10563, 0.00, 6.62,
8543, 10518, 0.00, 6.62,
8554, 10452, 0.00, 6.62,
8565, 10460, 0.00, 6.62,
8576, 10395, 0.00, 6.62,
8588, 10344, 0.00, 6.62,
8600, 10295, 0.00, 6.62,
8612, 10238, 0.00, 6.62,
8623, 10190, 0.00, 6.62,
8634, 10141, 0.00, 6.62,
8645, 10073, 0.00, 6.62,
8656, 10040, 0.00, 6.62,
8668, 9986, 0.00, 6.62,
8679, 9940, 1.25, 6.62,
8690, 9881, 0.00, 6.62,
8701, 9855, 0.00, 6.62,
8712, 9803, 0.00, 6.62,
8724, 9746, 0.00, 6.62,
8735, 9696, 0.00, 6.62,
8747, 9646, 1.25, 6.62,
8758, 9609, 0.00, 6.62,
8769, 9566, 0.00, 6.62,
8781, 9499, 0.00, 6.62,
8792, 9469, 0.00, 6.62,
8803, 9410, 0.00, 6.62,
8814, 9392, 0.00, 6.62,
8825, 9339, 0.00, 6.62,
8836, 9264, 0.00, 6.62,
8847, 9282, 0.00, 6.62,
8858, 9208, 0.00, 6.62,
8870, 9151, 0.00, 6.62,
8881, 9101, 0.00, 6.62,
8892, 9074, 0.00, 6.62,
8903, 9025, 0.00, 6.62,
8914, 8944, 0.00, 6.62,
8925, 8955, 0.00, 6.62,
8936, 8891, 0.00, 6.62,
8947, 8823, 0.00, 6.62,
8958, 8807, 0.00, 6.62,
8969, 8756, 0.00, 6.62,
8980, 8741, 0.00, 6.62,
8991, 8650, 0.00, 6.62,
9003, 8620, 0.00, 6.62,
9014, 8591, 0.00, 6.62,
9025, 8527, 0.00, 6.62,
9036, 8522, 0.00, 6.62,
9048, 8455, 0.00, 6.62,
9060, 8403, 0.00, 6.62,
9071, 8375, 0.00, 6.62,
9082, 8319, 0.00, 6.62,
9093, 8314, 0.00, 6.62,
9105, 8232, 0.00, 6.62,
9117, 8178, 0.00, 6.62,
9129, 8161, 0.00, 6.62,
9140, 8099, 0.00, 6.62,
9151, 8073, 0.00, 6.62,
9162, 8017, 0.00, 6.62,
9174, 7987, 0.00, 6.62,
9185, 7928, 0.00, 6.62,
9196, 7907, 0.00, 6.62,
